sample_id,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
mix00000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
mix00001,0.0,0.7079685751078377,0.1937092442026491,0.08989431147671101,0.002972116350693331,0.00545575286210896,0.0,0.0
mix00002,0.5653187412434783,0.0,0.0,0.01656271608378203,0.08027063049067498,0.00582851103892836,0.07083773815090849,0.2611816629922281
mix00003,0.0,0.47570450549723525,0.4728266611240389,0.05146883337872575,0.0,0.0,0.0,0.0
mix00004,0.39788362411034006,0.280234468873049,0.0,0.0,0.0,0.19478575720196722,0.025566041159084566,0.10153010865555927
mix00005,0.5451978892909518,0.37895495513103433,0.0,0.0,0.0,0.014177876860066068,0.002504654348370011,0.05916462436957785
mix00006,0.6590539750698964,0.25555623063491695,0.0,0.0,0.0,0.01257354151491419,0.004738579645915062,0.06807767313435735
mix00007,0.16567231748272226,0.03428814259835748,0.0,0.0,0.0,0.030937181572062003,0.7552628394334081,0.013839518913450099
mix00008,0.48047488232590624,0.12510522045194422,0.0,0.0,0.0,0.035696279159103825,0.3587236180630458,0.0
mix00009,0.23693962552690095,0.1048731562879327,0.0,0.0,0.0,0.012052323616809812,0.4167388976423486,0.2293959969260078
mix00010,0.0,0.05006849392667849,0.7151290546503737,0.23480245142294798,0.0,0.0,0.0,0.0
mix00011,0.6382030220567247,0.3029240515615403,0.0,0.0,0.0,0.0182964377862724,0.040576488595462396,0.0
mix00012,0.33908493468305484,0.41269475434554265,0.0,0.08520633478193859,0.0,0.08225398417355104,0.08075999201591291,0.0
mix00013,0.050706536537248145,0.9237318979871879,0.0,0.0,0.0,0.00203098866411194,0.0,0.023530576811451955
mix00014,0.0,0.9255563370347203,0.0,0.0744436629652797,0.0,0.0,0.0,0.0
mix00015,0.0,0.07078415548130913,0.1345805260825117,0.12508362170606646,0.43256431410788915,0.0,0.23698738262222352,0.0
