sample_id,Tumor,Macrophage_Microglia,T_cell,NK_cell,B_cell,Endothelial,Oligodendrocyte,Astrocyte
mix00000,0.0,0.9239210374246941,0.05538901844564498,0.020062685366710412,0.0005881087626877768,0.0,0.0,3.915000026261437e-05
mix00001,0.0,0.6405778229631555,0.24329189997117856,0.07507387110090463,0.00989824553245471,0.030146025832326843,0.0010121345999797402,0.0
mix00002,0.428500089472513,0.0,0.0031027799391116465,0.02190055816912708,0.15369619332844878,0.0045358056834240035,0.1087374361101573,0.27952713729721823
mix00003,0.0,0.4758044776239932,0.4271337321970574,0.09614686814572913,0.0,9.645079253753353e-05,0.0,0.0008184712406827078
mix00004,0.26057472232610224,0.3205021389337622,0.0,0.0,0.006832031172674205,0.2657828920050172,0.05476304007574874,0.09154517548669558
mix00005,0.47093734183389574,0.3761944037461804,0.10514390491416847,0.007095533508616939,0.0,0.010483145675265761,0.0,0.03014567032187268
mix00006,0.695668277944487,0.2815926103438433,0.0026158351004361303,0.0030356151452049064,0.0003067878830080432,0.003739747578173888,0.0,0.013041126004846502
mix00007,0.07571731478208645,0.04004216009725621,0.006016860420030715,0.00040713002046089737,0.000549243522926355,0.03736607761303556,0.839064081627329,0.0008371319168747936
mix00008,0.34774006962931686,0.11705328334735196,0.0,0.017663719435331793,0.02511788424565219,0.042231950769706185,0.42756844692635276,0.022624645646288095
mix00009,0.1250212070279761,0.08334533389599694,0.0,0.0017499059924526012,0.004250795149168802,0.01826300548974311,0.47116829863615134,0.29620145380851115
mix00010,0.0,0.05844120451335784,0.6404863529006612,0.2987545849122457,0.0016627933780746173,0.0006550642956605146,0.0,0.0
mix00011,0.6255377435119751,0.3441197463175841,0.0,0.0,0.0012776067756692002,0.0,0.02906490339477161,0.0
mix00012,0.19291338898380606,0.4907602806158435,0.019645282612315785,0.10091417794501749,0.0006617461097787879,0.09317323865583656,0.10191538632064819,1.6498756753659323e-05
mix00013,0.11522732265099177,0.8704181412871833,0.0006484988991792971,0.010228371916866838,0.0,0.0,0.0,0.0034776652457788482
mix00014,0.0,0.9310338742337246,0.0,0.06832674956674198,0.0006393761995332998,0.0,0.0,0.0
mix00015,0.03840795181671378,0.022778348053782944,0.13327094119278732,0.12296215784163578,0.3888414759463074,9.911546564008312e-05,0.29196228671691826,0.0016777229662144166
mix00016,0.5024371290338937,0.21513199792171894,0.03220640315101425,0.004427910766137361,0.0007336176158165015,0.06317734864519627,0.17852506148747802,0.0033605313787449884
mix00017,0.0,0.41427051788963887,0.5413055401021866,0.01891481713076033,0.0,0.0,0.025509124877414274,0.0
mix00018,0.3926899459262442,0.0,0.5101205868529891,0.0,0.0,0.0,0.0,0.0971894672207667
mix00019,0.12391437259732206,0.2844442960492091,0.0,0.0,0.0010084018537799004,0.04546656605934062,0.3818651159227432,0.1633012475176051
mix00020,0.0,0.22952260707037273,0.2120829912579632,0.21175851123814715,0.34447339001017846,0.001182089702229879,0.0,0.0009804107211086718
mix00021,0.0,0.18970566139231054,0.38932746297623205,0.38830388330152676,0.014419199715923101,0.018243792614007513,0.0,0.0
mix00022,0.4446771367268608,0.27563219459475885,0.003262852323459183,0.002139936318639007,0.0007626374069514767,0.007532229503026467,0.2318313058805551,0.034161707245749066
mix00023,0.03357275506931616,0.0,0.2318243751873498,0.18870869353298228,0.00027410748021185026,0.1358865940800969,0.409733474650043,0.0
mix00024,0.5751641854985767,0.2810108276240829,0.0,7.122464324171707e-06,0.017147362682409694,0.08386041832099866,0.03666293348290869,0.006147149926699097
mix00025,0.009892755148790268,0.22386450520188778,0.16171662122480032,0.2070729753037226,0.0712245307196761,0.007352618285233662,0.31867663285255826,0.0001993612633308981
mix00026,0.2799708337580533,0.39814597040445376,0.016102683435455692,0.0,0.026843546263058276,0.024781085679257974,0.254155880459721,0.0
mix00027,0.4423848222671712,0.5302907650879498,0.0022584815608871016,0.010428541044432858,0.0001502518203690912,0.006642663651674055,0.0,0.007844474567516014
mix00028,0.281922706791297,0.223403276601308,0.0,0.426589121689385,0.0052274745966613,0.0132272068278582,0.0399287913683516,0.0097014221251389
mix00029,0.3277327675001957,0.0,0.12783861284706496,0.036639212111142176,0.0,0.001631924391949666,0.43452389649588186,0.07163358665376576
mix00030,0.4716166025406417,0.19728534720568588,0.0,0.0006178114421757996,0.0068644296947745955,0.0,0.3236158091167218,0.0
mix00031,0.04562388954677144,0.2754136421270335,0.002579838124835912,0.00037134785511482417,0.0,0.10530350567798294,0.5707077766682614,0.0
mix00032,0.38548565964198106,0.17087554338380304,0.0,0.009649678202792802,0.004286139103701501,0.38310705339147205,0.03365532423147341,0.012940602044776104
mix00033,0.617902648588412,0.299053131045874,0.0,0.0036814695072737,0.006680660626044701,0.0,0.0259940915576564,0.04668799867473921
mix00034,0.4183146724428521,0.07345762889388843,0.0,0.28153276586368803,0.0,0.10563722022125904,0.07197690052775782,0.04908081205055462
mix00035,0.3308842531016581,0.2037912889031835,0.014951501431809034,0.004917827453665145,0.001609116960828231,0.44384601214885594,0.0,0.0
mix00036,0.611220049441876,0.0,0.3759044194731715,0.0,0.0,0.0,0.0,0.012875531084952435
mix00037,0.39555284639256405,0.45877131233115404,0.0,0.0,0.0169124751486656,0.11862789941526201,0.0101354667123542,0.0
mix00038,0.0,0.9097540518348582,0.06290476439174338,0.02301209493334524,0.00432908884005328,0.0,0.0,0.0
mix00039,0.057371700716668486,0.19257570949205793,0.0,0.0,0.00042600321654309996,0.0005897710829594,0.7328042425395979,0.016232572952173195
mix00040,0.40754704507370665,0.12453137441288134,0.034576057696705347,0.023314697779679767,0.0013261319912253248,0.012085178293823596,0.3966195147519781,0.0
mix00041,0.477259400025057,0.1263125020593744,0.000545013150796457,0.03763518047985573,0.035436635161778314,0.21801076320975385,0.10480050591338416,0.0
mix00042,0.5512385536648582,0.279810825410476,0.0004775316243160746,0.039896220085054994,0.0020374121596322932,0.07939545844545254,0.04714399861020978,0.0
mix00043,0.0,0.7593682080438114,0.19564906022777756,0.0036406581173538876,0.018006001195843106,0.02016012955162338,0.003175942863590657,0.0
mix00044,0.0,0.15213650935968995,0.0,0.0,0.0009759251322032996,0.18536595185802393,0.17075425266011393,0.4907673609899688
mix00045,0.7018529134995344,0.17265169065696306,0.0,0.0005936417662603003,0.005955282326272903,0.05880831640287783,0.05678464618645563,0.0033535091616358013
mix00046,0.0,0.6044059669772157,0.3052697971178347,0.029587571003460423,0.023639019220935392,0.03709764568055399,0.0,0.0
mix00047,0.22570469848840513,0.1865602971197141,0.0,0.00014869540006340006,0.0,0.17007312382738007,0.41504569304421923,0.0024674921202181015
mix00048,0.0,0.03232230475482518,0.43411284951657153,0.28314175897805854,0.012527635193579724,0.04122288400291688,0.19667256755404824,0.0
mix00049,0.0,0.09158099227810307,0.4344427852072245,0.06754280582121933,0.003906316410095264,0.25264484652215285,0.14955705494559202,0.0003251988156129826
mix00050,0.5934845830701538,0.2579612666283089,0.0,0.0,0.0,0.0,0.10274958099600398,0.04580456930553319
mix00051,0.0,0.3678950340936728,0.0374272168016035,0.206903175423422,0.1730951756434247,0.007726479451869417,0.20695291858600764,0.0
mix00052,0.0,0.5446735966931526,0.0,0.0,0.0014062836723662015,0.13251857469392914,0.009712566407111711,0.31168897853344035
mix00053,0.0,0.12170179993123496,0.42119252368067794,0.00015870224188683764,0.03782624696665952,0.00863148873089169,0.38691907898225497,0.023570159466394163
mix00054,0.25871173628500566,0.06385249842576046,0.06381589584576836,0.19203294352181666,0.0546613764215976,0.22073953183272557,0.14618601766732586,0.0
mix00055,0.4837111569664113,0.4420195431990693,0.0,0.0,0.0009486000015599006,0.006411025056560704,0.01771135496629951,0.049198319810099235
mix00056,0.0,0.16465959601164598,0.8100270746600805,0.0,0.015540910671296065,0.009772418656977349,0.0,0.0
mix00057,0.4674206466434333,0.5151186391736959,0.0016824289938392033,0.005906128917752967,0.00010684741024356491,0.0030465794743136498,0.0,0.006718729386721521
mix00058,0.34520420679515906,0.29815959078997895,0.03810100396540926,0.005678491192808039,0.0,0.001846606662795953,0.3110101005938488,0.0
mix00059,9.686711456760079e-06,0.4747461786712253,0.0,0.05291364545308104,0.0,0.11210428807745607,0.35927624887953125,0.0009499522072495008
mix00060,0.464608135997574,0.290405350136899,0.0,0.0,0.0068141504346951,9.540620344227032e-06,0.197276578493734,0.040886244316753806
mix00061,0.0,0.21049128434788023,0.01457296272698406,0.030164977184295408,0.03130123733493358,0.024968504901978914,0.6885010335039278,0.0
mix00062,0.4871268985056093,0.04350968740467379,0.29301193086151245,0.07789483943562124,0.00015611805711007162,0.0034978445385309125,0.05432081909787338,0.040481862099068705
mix00063,0.0,0.8047952670570853,0.12708375043383205,0.01151951981618702,0.03301227973396194,0.01889370329643934,0.004695479662494453,0.0
mix00064,0.0,0.6257170052080404,0.10078360150481763,0.13743703430174242,0.005540774766502991,0.06427108823918726,0.06625049597970922,0.0
mix00065,0.0,0.0,0.6543642945023708,0.33257308078953274,0.013062624708096483,0.0,0.0,0.0
mix00066,0.0,0.401541610161626,0.13893461660508682,0.2636177360697801,0.051164593982664555,0.0011077827846207636,0.14360854991825053,2.5110477971262425e-05
mix00067,0.4795864697187767,0.22192127304583786,0.0,0.0,0.003829251631661997,0.09919157944478253,0.19350728583000787,0.0019641403289329985
mix00068,0.0,0.913795673799662,0.036534992635581784,0.03434514980466211,0.015324183760094189,0.0,0.0,0.0
mix00069,0.18587077784167322,0.11475961005351733,0.00033819770088770783,0.0008686826750270387,0.0016922571857990306,0.0,0.6964704745430957,0.0
mix00070,0.16744448847322907,0.7143189726597035,0.0,0.00032688921305140016,0.0,0.019174530197704612,0.04099835296545292,0.05773676649085863
mix00071,0.5391883771515822,0.14936996055812532,0.0011511479488691254,0.00033055836947991737,0.0005086136357490069,0.0070769637394780364,0.24628761937294943,0.056086759223767144
mix00072,0.0,0.9790299268161728,0.0,0.020118801325961496,0.0008512718578655998,0.0,0.0,0.0
mix00073,0.10831222888685897,0.09954157458078118,0.0,0.0,0.0,0.0,0.7921461965323598,0.0
mix00074,0.0603926067416259,0.15326133431814,0.1678710693002375,0.11255876671457801,0.0003424010317807485,0.09556902257813811,0.41000479931549966,0.0
mix00075,0.0,0.14193511172775258,0.028703190342076825,0.3135804026286136,0.11319609016747892,0.008504156364619573,0.3940810487694585,0.0
mix00076,0.33851851944860495,0.26260301272607,0.0,0.045148459655924296,0.0011105634575022999,0.026179861842483394,0.32643958286941493,0.0
mix00077,0.0,0.6388860377957774,0.1537297701265961,0.0622743161169006,0.051396429900445226,0.05774548799727118,0.035967958063009384,0.0
mix00078,0.0,0.16444975341833631,0.013573368802317675,0.30389577197850526,0.517972750766306,0.0001083550345346785,0.0,0.0
mix00079,0.5113974640713411,0.21865632745034255,0.0007137799218286027,0.0,0.004115121465778221,0.048696207140313315,0.05662240242112902,0.15979869752926723
mix00080,0.0,0.08174290953124579,0.6615366826093819,0.025792540333581266,0.0,0.13813856643512462,0.09119531875961694,0.001593982331049335
mix00081,0.0,0.0,0.7464872942663818,0.24482882315000826,0.0,0.0,0.0,0.008683882583609885
mix00082,0.46365662573511385,0.14942266452000194,0.0,0.0,0.002592203332398099,0.3508343361099779,0.030779973379468185,0.002714196923039999
